,recording,file,label,valid_frames,recording_short,unique_label
2792,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,550.npy,NaturalVideo,300,3-5,3-5_550_NaturalVideo
2793,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,135.npy,NaturalVideo,300,3-5,3-5_135_NaturalVideo
2794,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,211.npy,NaturalVideo,300,3-5,3-5_211_NaturalVideo
2795,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,642.npy,NaturalVideo,300,3-5,3-5_642_NaturalVideo
2796,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,572.npy,NaturalVideo,300,3-5,3-5_572_NaturalVideo
2797,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,480.npy,NaturalVideo,300,3-5,3-5_480_NaturalVideo
2798,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,207.npy,NaturalVideo,300,3-5,3-5_207_NaturalVideo
2799,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,122.npy,NaturalVideo,300,3-5,3-5_122_NaturalVideo
2800,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,693.npy,NaturalImages,306,3-5,3-5_693_NaturalImages
2801,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,282.npy,GaussianDot,315,3-5,3-5_282_GaussianDot
2802,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,284.npy,NaturalVideo,300,3-5,3-5_284_NaturalVideo
2803,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,630.npy,NaturalVideo,300,3-5,3-5_630_NaturalVideo
2804,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,546.npy,GaussianDot,315,3-5,3-5_546_GaussianDot
2805,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,551.npy,NaturalVideo,300,3-5,3-5_551_NaturalVideo
2806,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,627.npy,NaturalVideo,300,3-5,3-5_627_NaturalVideo
2807,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,99.npy,NaturalVideo,300,3-5,3-5_99_NaturalVideo
2808,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,88.npy,NaturalVideo,300,3-5,3-5_88_NaturalVideo
2809,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,107.npy,NaturalVideo,300,3-5,3-5_107_NaturalVideo
2810,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,92.npy,NaturalVideo,300,3-5,3-5_92_NaturalVideo
2811,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,141.npy,NaturalVideo,300,3-5,3-5_141_NaturalVideo
2812,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,662.npy,NaturalImages,326,3-5,3-5_662_NaturalImages
2813,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,14.npy,NaturalVideo,300,3-5,3-5_14_NaturalVideo
2814,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,401.npy,NaturalVideo,300,3-5,3-5_401_NaturalVideo
2815,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,226.npy,NaturalVideo,300,3-5,3-5_226_NaturalVideo
2816,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,593.npy,PinkNoise,324,3-5,3-5_593_PinkNoise
2817,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,262.npy,NaturalVideo,300,3-5,3-5_262_NaturalVideo
2818,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,582.npy,NaturalVideo,300,3-5,3-5_582_NaturalVideo
2819,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,573.npy,NaturalVideo,300,3-5,3-5_573_NaturalVideo
2820,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,273.npy,NaturalVideo,300,3-5,3-5_273_NaturalVideo
2821,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,432.npy,NaturalVideo,300,3-5,3-5_432_NaturalVideo
2822,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,120.npy,NaturalVideo,300,3-5,3-5_120_NaturalVideo
2823,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,422.npy,NaturalVideo,300,3-5,3-5_422_NaturalVideo
2824,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,469.npy,NaturalVideo,300,3-5,3-5_469_NaturalVideo
2825,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,20.npy,NaturalVideo,300,3-5,3-5_20_NaturalVideo
2826,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,251.npy,NaturalVideo,300,3-5,3-5_251_NaturalVideo
2827,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,133.npy,NaturalVideo,300,3-5,3-5_133_NaturalVideo
2828,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,17.npy,NaturalVideo,300,3-5,3-5_17_NaturalVideo
2829,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,636.npy,NaturalVideo,300,3-5,3-5_636_NaturalVideo
2830,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,325.npy,NaturalVideo,300,3-5,3-5_325_NaturalVideo
2831,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,300.npy,NaturalVideo,300,3-5,3-5_300_NaturalVideo
2832,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,698.npy,NaturalImages,310,3-5,3-5_698_NaturalImages
2833,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,61.npy,NaturalVideo,300,3-5,3-5_61_NaturalVideo
2834,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,174.npy,NaturalVideo,300,3-5,3-5_174_NaturalVideo
2835,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,604.npy,NaturalVideo,300,3-5,3-5_604_NaturalVideo
2836,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,216.npy,NaturalVideo,300,3-5,3-5_216_NaturalVideo
2837,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,673.npy,NaturalImages,310,3-5,3-5_673_NaturalImages
2838,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,525.npy,NaturalVideo,300,3-5,3-5_525_NaturalVideo
2839,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,629.npy,NaturalVideo,300,3-5,3-5_629_NaturalVideo
2840,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,587.npy,NaturalVideo,300,3-5,3-5_587_NaturalVideo
2841,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,584.npy,NaturalVideo,300,3-5,3-5_584_NaturalVideo
2842,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,566.npy,NaturalVideo,300,3-5,3-5_566_NaturalVideo
2843,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,571.npy,NaturalVideo,300,3-5,3-5_571_NaturalVideo
2844,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,408.npy,NaturalVideo,300,3-5,3-5_408_NaturalVideo
2845,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,303.npy,NaturalVideo,300,3-5,3-5_303_NaturalVideo
2846,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,708.npy,NaturalImages,319,3-5,3-5_708_NaturalImages
2847,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,704.npy,NaturalImages,313,3-5,3-5_704_NaturalImages
2848,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,658.npy,NaturalVideo,300,3-5,3-5_658_NaturalVideo
2849,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,360.npy,NaturalVideo,300,3-5,3-5_360_NaturalVideo
2850,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,170.npy,NaturalVideo,300,3-5,3-5_170_NaturalVideo
2851,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,102.npy,NaturalVideo,300,3-5,3-5_102_NaturalVideo
2852,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,40.npy,NaturalVideo,300,3-5,3-5_40_NaturalVideo
2853,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,509.npy,NaturalVideo,300,3-5,3-5_509_NaturalVideo
2854,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,534.npy,NaturalVideo,300,3-5,3-5_534_NaturalVideo
2855,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,483.npy,NaturalVideo,300,3-5,3-5_483_NaturalVideo
2856,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,609.npy,PinkNoise,324,3-5,3-5_609_PinkNoise
2857,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,55.npy,NaturalVideo,300,3-5,3-5_55_NaturalVideo
2858,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,155.npy,NaturalVideo,300,3-5,3-5_155_NaturalVideo
2859,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,33.npy,GaussianDot,315,3-5,3-5_33_GaussianDot
2860,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,327.npy,PinkNoise,324,3-5,3-5_327_PinkNoise
2861,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,57.npy,NaturalVideo,300,3-5,3-5_57_NaturalVideo
2862,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,478.npy,NaturalVideo,300,3-5,3-5_478_NaturalVideo
2863,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,418.npy,NaturalVideo,300,3-5,3-5_418_NaturalVideo
2864,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,97.npy,GaussianDot,315,3-5,3-5_97_GaussianDot
2865,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,210.npy,NaturalVideo,300,3-5,3-5_210_NaturalVideo
2866,dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,131.npy,NaturalVideo,300,3-5,3-5_131_NaturalVideo
2867,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,407.npy,NaturalVideo,300,2-9,2-9_407_NaturalVideo
2868,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,379.npy,NaturalVideo,300,2-9,2-9_379_NaturalVideo
2869,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,18.npy,NaturalVideo,300,2-9,2-9_18_NaturalVideo
2870,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,270.npy,GaussianDot,315,2-9,2-9_270_GaussianDot
2871,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,586.npy,Gabor,300,2-9,2-9_586_Gabor
2872,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,241.npy,Gabor,300,2-9,2-9_241_Gabor
2873,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,433.npy,NaturalVideo,300,2-9,2-9_433_NaturalVideo
2874,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,29.npy,NaturalVideo,240,2-9,2-9_29_NaturalVideo
2875,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,4.npy,NaturalVideo,300,2-9,2-9_4_NaturalVideo
2876,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,394.npy,NaturalVideo,300,2-9,2-9_394_NaturalVideo
2877,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,343.npy,NaturalVideo,300,2-9,2-9_343_NaturalVideo
2878,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,650.npy,NaturalVideo,300,2-9,2-9_650_NaturalVideo
2879,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,233.npy,NaturalVideo,300,2-9,2-9_233_NaturalVideo
2880,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,47.npy,NaturalVideo,300,2-9,2-9_47_NaturalVideo
2881,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,529.npy,NaturalVideo,300,2-9,2-9_529_NaturalVideo
2882,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,203.npy,NaturalVideo,300,2-9,2-9_203_NaturalVideo
2883,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,612.npy,NaturalVideo,300,2-9,2-9_612_NaturalVideo
2884,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,72.npy,NaturalVideo,300,2-9,2-9_72_NaturalVideo
2885,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,452.npy,NaturalVideo,300,2-9,2-9_452_NaturalVideo
2886,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,105.npy,NaturalVideo,300,2-9,2-9_105_NaturalVideo
2887,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,618.npy,NaturalVideo,300,2-9,2-9_618_NaturalVideo
2888,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,12.npy,RandomDots,240,2-9,2-9_12_RandomDots
2889,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,86.npy,NaturalVideo,300,2-9,2-9_86_NaturalVideo
2890,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,326.npy,NaturalVideo,300,2-9,2-9_326_NaturalVideo
2891,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,304.npy,NaturalVideo,300,2-9,2-9_304_NaturalVideo
2892,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,354.npy,NaturalVideo,300,2-9,2-9_354_NaturalVideo
2893,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,269.npy,GaussianDot,315,2-9,2-9_269_GaussianDot
2894,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,420.npy,GaussianDot,315,2-9,2-9_420_GaussianDot
2895,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,457.npy,RandomDots,240,2-9,2-9_457_RandomDots
2896,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,421.npy,NaturalVideo,300,2-9,2-9_421_NaturalVideo
2897,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,607.npy,Gabor,300,2-9,2-9_607_Gabor
2898,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,243.npy,GaussianDot,315,2-9,2-9_243_GaussianDot
2899,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,22.npy,NaturalVideo,300,2-9,2-9_22_NaturalVideo
2900,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,372.npy,NaturalVideo,300,2-9,2-9_372_NaturalVideo
2901,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,168.npy,NaturalVideo,300,2-9,2-9_168_NaturalVideo
2902,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,538.npy,Gabor,300,2-9,2-9_538_Gabor
2903,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,64.npy,NaturalVideo,300,2-9,2-9_64_NaturalVideo
2904,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,398.npy,NaturalVideo,300,2-9,2-9_398_NaturalVideo
2905,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,71.npy,NaturalVideo,300,2-9,2-9_71_NaturalVideo
2906,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,389.npy,NaturalVideo,300,2-9,2-9_389_NaturalVideo
2907,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,444.npy,Gabor,300,2-9,2-9_444_Gabor
2908,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,548.npy,NaturalVideo,300,2-9,2-9_548_NaturalVideo
2909,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,540.npy,RandomDots,240,2-9,2-9_540_RandomDots
2910,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,288.npy,NaturalVideo,300,2-9,2-9_288_NaturalVideo
2911,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,317.npy,Gabor,300,2-9,2-9_317_Gabor
2912,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,516.npy,NaturalVideo,300,2-9,2-9_516_NaturalVideo
2913,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,736.npy,GaussianDot,315,2-9,2-9_736_GaussianDot
2914,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,149.npy,NaturalVideo,300,2-9,2-9_149_NaturalVideo
2915,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,267.npy,NaturalVideo,300,2-9,2-9_267_NaturalVideo
2916,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,459.npy,RandomDots,240,2-9,2-9_459_RandomDots
2917,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,411.npy,NaturalVideo,300,2-9,2-9_411_NaturalVideo
2918,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,613.npy,NaturalVideo,300,2-9,2-9_613_NaturalVideo
2919,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,530.npy,RandomDots,240,2-9,2-9_530_RandomDots
2920,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,306.npy,NaturalVideo,300,2-9,2-9_306_NaturalVideo
2921,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,78.npy,NaturalVideo,300,2-9,2-9_78_NaturalVideo
2922,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,261.npy,NaturalVideo,300,2-9,2-9_261_NaturalVideo
2923,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,588.npy,NaturalVideo,300,2-9,2-9_588_NaturalVideo
2924,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,15.npy,Gabor,300,2-9,2-9_15_Gabor
2925,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,356.npy,NaturalVideo,300,2-9,2-9_356_NaturalVideo
2926,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,338.npy,NaturalVideo,300,2-9,2-9_338_NaturalVideo
2927,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,287.npy,NaturalVideo,300,2-9,2-9_287_NaturalVideo
2928,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,665.npy,NaturalVideo,300,2-9,2-9_665_NaturalVideo
2929,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,28.npy,RandomDots,240,2-9,2-9_28_RandomDots
2930,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,285.npy,NaturalVideo,300,2-9,2-9_285_NaturalVideo
2931,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,319.npy,NaturalVideo,300,2-9,2-9_319_NaturalVideo
2932,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,709.npy,NaturalVideo,300,2-9,2-9_709_NaturalVideo
2933,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,313.npy,NaturalVideo,300,2-9,2-9_313_NaturalVideo
2934,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,641.npy,RandomDots,240,2-9,2-9_641_RandomDots
2935,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,235.npy,NaturalVideo,300,2-9,2-9_235_NaturalVideo
2936,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,626.npy,GaussianDot,315,2-9,2-9_626_GaussianDot
2937,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,554.npy,RandomDots,240,2-9,2-9_554_RandomDots
2938,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,134.npy,GaussianDot,315,2-9,2-9_134_GaussianDot
2939,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,654.npy,NaturalVideo,300,2-9,2-9_654_NaturalVideo
2940,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,289.npy,RandomDots,240,2-9,2-9_289_RandomDots
2941,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,391.npy,Gabor,300,2-9,2-9_391_Gabor
2942,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,246.npy,NaturalVideo,300,2-9,2-9_246_NaturalVideo
2943,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,436.npy,NaturalVideo,300,2-9,2-9_436_NaturalVideo
2944,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,467.npy,NaturalVideo,300,2-9,2-9_467_NaturalVideo
2945,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,104.npy,RandomDots,240,2-9,2-9_104_RandomDots
2946,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,470.npy,NaturalVideo,300,2-9,2-9_470_NaturalVideo
2947,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,44.npy,NaturalVideo,300,2-9,2-9_44_NaturalVideo
2948,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,619.npy,GaussianDot,315,2-9,2-9_619_GaussianDot
2949,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,602.npy,GaussianDot,315,2-9,2-9_602_GaussianDot
2950,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,726.npy,Gabor,300,2-9,2-9_726_Gabor
2951,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,481.npy,NaturalVideo,300,2-9,2-9_481_NaturalVideo
2952,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,276.npy,RandomDots,240,2-9,2-9_276_RandomDots
2953,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,437.npy,NaturalVideo,300,2-9,2-9_437_NaturalVideo
2954,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,423.npy,NaturalVideo,300,2-9,2-9_423_NaturalVideo
2955,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,493.npy,NaturalVideo,300,2-9,2-9_493_NaturalVideo
2956,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,543.npy,NaturalVideo,240,2-9,2-9_543_NaturalVideo
2957,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,628.npy,RandomDots,240,2-9,2-9_628_RandomDots
2958,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,358.npy,NaturalVideo,300,2-9,2-9_358_NaturalVideo
2959,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,519.npy,NaturalVideo,300,2-9,2-9_519_NaturalVideo
2960,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,460.npy,NaturalVideo,300,2-9,2-9_460_NaturalVideo
2961,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,552.npy,NaturalVideo,300,2-9,2-9_552_NaturalVideo
2962,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,198.npy,RandomDots,240,2-9,2-9_198_RandomDots
2963,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,722.npy,Gabor,300,2-9,2-9_722_Gabor
2964,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,67.npy,NaturalVideo,300,2-9,2-9_67_NaturalVideo
2965,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,156.npy,NaturalVideo,300,2-9,2-9_156_NaturalVideo
2966,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,429.npy,NaturalVideo,300,2-9,2-9_429_NaturalVideo
2967,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,395.npy,NaturalVideo,300,2-9,2-9_395_NaturalVideo
2968,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,100.npy,NaturalVideo,300,2-9,2-9_100_NaturalVideo
2969,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,687.npy,NaturalVideo,300,2-9,2-9_687_NaturalVideo
2970,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,240.npy,NaturalVideo,300,2-9,2-9_240_NaturalVideo
2971,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,567.npy,NaturalVideo,300,2-9,2-9_567_NaturalVideo
2972,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,0.npy,NaturalVideo,300,2-9,2-9_0_NaturalVideo
2973,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,417.npy,NaturalVideo,300,2-9,2-9_417_NaturalVideo
2974,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,427.npy,NaturalVideo,300,2-9,2-9_427_NaturalVideo
2975,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,520.npy,NaturalVideo,300,2-9,2-9_520_NaturalVideo
2976,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,518.npy,RandomDots,240,2-9,2-9_518_RandomDots
2977,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,492.npy,NaturalVideo,300,2-9,2-9_492_NaturalVideo
2978,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,639.npy,NaturalVideo,300,2-9,2-9_639_NaturalVideo
2979,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,502.npy,GaussianDot,315,2-9,2-9_502_GaussianDot
2980,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,51.npy,NaturalVideo,300,2-9,2-9_51_NaturalVideo
2981,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,647.npy,NaturalVideo,300,2-9,2-9_647_NaturalVideo
2982,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,239.npy,GaussianDot,315,2-9,2-9_239_GaussianDot
2983,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,447.npy,RandomDots,240,2-9,2-9_447_RandomDots
2984,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,579.npy,NaturalVideo,300,2-9,2-9_579_NaturalVideo
2985,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,65.npy,RandomDots,240,2-9,2-9_65_RandomDots
2986,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,589.npy,RandomDots,240,2-9,2-9_589_RandomDots
2987,dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,183.npy,NaturalVideo,300,2-9,2-9_183_NaturalVideo
